country_code,year,event_type,acled_total,ucdp_total,gdelt_total
BTN,2012,14,NA,NA,1
BTN,2013,14,NA,NA,2
BTN,2014,14,NA,NA,8
BTN,2016,14,NA,NA,11
BTN,2017,14,NA,NA,18
BTN,2018,14,NA,NA,3
BTN,2019,14,NA,NA,5
BTN,2020,14,NA,NA,3
BUI,1990,19,NA,1,NA
BUI,1991,18,NA,1,NA
BUI,1991,19,NA,9,NA
BUI,1992,19,NA,3,NA
BUI,1993,18,NA,5,NA
BUI,1994,18,NA,11,NA
BUI,1994,19,NA,13,NA
BUI,1995,18,NA,45,NA
BUI,1995,19,NA,45,NA
BUI,1996,18,NA,42,NA
BUI,1996,19,NA,41,NA
BUI,1997,18,NA,42,NA
BUI,1997,19,NA,46,NA
BUI,1998,18,NA,38,NA
BUI,1998,19,NA,37,NA
BUI,1999,18,NA,51,NA
BUI,1999,19,NA,42,NA
BUI,2000,18,NA,57,NA
BUI,2000,19,NA,131,NA
BUI,2001,18,NA,19,NA
BUI,2001,19,NA,96,NA
BUI,2002,18,NA,38,NA
BUI,2002,19,NA,155,NA
BUI,2003,18,NA,67,NA
BUI,2003,19,NA,82,NA
BUI,2004,18,NA,21,NA
BUI,2004,19,NA,60,NA
BUI,2005,18,NA,40,NA
BUI,2005,19,NA,50,NA
BUI,2006,18,NA,26,NA
BUI,2006,19,NA,27,NA
BUI,2007,18,NA,16,NA
BUI,2007,19,NA,9,NA
BUI,2008,18,NA,2,NA
BUI,2008,19,NA,20,NA
BUI,2012,19,NA,1,NA
BUI,2013,18,NA,1,NA
BUI,2014,18,NA,1,NA
BUI,2014,19,NA,2,NA
BUI,2015,18,NA,20,NA
BUI,2015,19,NA,8,NA
BUI,2016,18,NA,10,NA
BUI,2016,19,NA,4,NA
BUI,2017,18,NA,38,NA
BUI,2018,18,NA,37,NA
BUI,2018,19,NA,1,NA
BUI,2019,18,NA,32,NA
BUI,2019,19,NA,2,NA
BWA,1997,14,1,NA,NA
BWA,1998,14,1,NA,NA
BWA,2000,14,1,NA,NA
BWA,2003,14,1,NA,NA
BWA,2004,14,6,NA,NA
BWA,2005,14,3,NA,NA
BWA,2006,14,2,NA,NA
BWA,2007,14,1,NA,NA
BWA,2007,18,1,NA,NA
BWA,2008,14,1,NA,NA
BWA,2008,18,1,NA,NA
BWA,2009,14,1,NA,NA
BWA,2009,19,1,NA,NA
BWA,2010,14,1,NA,NA
BWA,2011,14,3,NA,NA
BWA,2012,14,NA,NA,4
BWA,2013,14,1,NA,4
BWA,2014,14,4,NA,5
BWA,2014,18,1,NA,NA
BWA,2015,14,2,NA,3
BWA,2015,18,1,NA,NA
BWA,2016,14,4,NA,21
BWA,2017,14,4,NA,11
BWA,2018,14,9,NA,24
BWA,2019,14,12,NA,26
BWA,2020,14,NA,NA,17
CAF,1997,14,10,NA,NA
CAF,1997,18,5,NA,NA
CAF,1997,19,22,NA,NA
CAF,1998,14,8,NA,NA
CAF,1998,18,1,NA,NA
CAF,1998,19,7,NA,NA
CAF,1999,14,4,NA,NA
CAF,1999,18,3,NA,NA
CAF,1999,19,5,NA,NA
CAF,2000,14,9,NA,NA
CAF,2000,18,5,NA,NA
CAF,2001,14,2,NA,NA
CAF,2001,18,15,NA,NA
CAF,2001,19,19,NA,NA
CAF,2002,14,10,NA,NA
CAF,2002,18,18,NA,NA
CAF,2002,19,35,NA,NA
CAF,2003,14,8,NA,NA
CAF,2003,18,19,NA,NA
CAF,2003,19,37,NA,NA
CAF,2004,14,12,NA,NA
CAF,2004,18,10,NA,NA
CAF,2004,19,10,NA,NA
CAF,2005,14,2,NA,NA
CAF,2005,18,5,NA,NA
CAF,2005,19,11,NA,NA
CAF,2006,14,8,NA,NA
CAF,2006,18,13,NA,NA
CAF,2006,19,33,NA,NA
CAF,2007,14,2,NA,NA
CAF,2007,18,55,NA,NA
CAF,2007,19,38,NA,NA
CAF,2008,14,1,NA,NA
CAF,2008,18,59,NA,NA
CAF,2008,19,23,NA,NA
CAF,2009,14,1,NA,NA
CAF,2009,18,51,NA,NA
CAF,2009,19,44,NA,NA
CAF,2010,14,5,NA,NA
CAF,2010,18,107,NA,NA
CAF,2010,19,46,NA,NA
CAF,2011,14,11,NA,NA
CAF,2011,18,23,NA,NA
CAF,2011,19,28,NA,NA
CAF,2012,14,16,NA,14
CAF,2012,18,57,NA,NA
CAF,2012,19,45,NA,NA
CAF,2013,14,60,NA,69
CAF,2013,18,247,NA,NA
CAF,2013,19,130,NA,NA
CAF,2014,14,150,NA,108
CAF,2014,18,514,NA,NA
CAF,2014,19,288,NA,NA
CAF,2015,14,90,NA,58
CAF,2015,18,133,NA,NA
CAF,2015,19,99,NA,NA
CAF,2016,14,44,NA,43
CAF,2016,18,129,NA,NA
CAF,2016,19,90,NA,NA
CAF,2017,14,45,NA,20
CAF,2017,18,167,NA,NA
CAF,2017,19,183,NA,NA
CAF,2018,14,47,NA,28
CAF,2018,18,235,NA,NA
CAF,2018,19,220,NA,NA
CAF,2019,14,54,NA,7
CAF,2019,18,105,NA,NA
CAF,2019,19,70,NA,NA
CAF,2020,14,NA,NA,5
CAM,1989,19,NA,43,NA
CAM,1990,18,NA,3,NA
CAM,1990,19,NA,22,NA
CAM,1991,18,NA,3,NA
CAM,1991,19,NA,15,NA
CAM,1992,18,NA,11,NA
CAM,1992,19,NA,6,NA
CAM,1993,18,NA,41,NA
CAM,1993,19,NA,41,NA
CAM,1994,18,NA,22,NA
CAM,1994,19,NA,51,NA
CAM,1995,18,NA,4,NA
CAM,1995,19,NA,96,NA
CAM,1996,18,NA,6,NA
CAM,1996,19,NA,83,NA
CAM,1997,18,NA,4,NA
CAM,1997,19,NA,46,NA
CAM,1998,18,NA,5,NA
CAM,1998,19,NA,30,NA
CAM,1999,18,NA,1,NA
CAM,2000,18,NA,4,NA
CAM,2003,18,NA,1,NA
CAM,2007,18,NA,1,NA
CAM,2008,19,NA,1,NA
CAM,2009,19,NA,1,NA
CAM,2011,19,NA,3,NA
CAM,2012,18,NA,2,NA
CAN,1994,19,NA,3,NA
CAN,1995,19,NA,9,NA
CAN,1996,19,NA,1,NA
CAN,1997,19,NA,1,NA
CAN,1998,19,NA,9,NA
CAN,1999,19,NA,3,NA
CAN,2000,19,NA,8,NA
CAN,2001,19,NA,1,NA
CAN,2012,14,NA,NA,886
CAN,2013,14,NA,NA,817
CAN,2014,14,NA,NA,769
CAN,2015,14,NA,NA,1371
CAN,2016,14,NA,NA,1590
CAN,2017,14,NA,NA,1530
CAN,2018,14,NA,NA,1668
CAN,2019,14,NA,NA,1656
CAN,2020,14,NA,NA,1512
CAO,1990,18,NA,1,NA
CAO,1991,19,NA,1,NA
CAO,1992,18,NA,1,NA
CAO,1992,19,NA,2,NA
CAO,1993,18,NA,2,NA
CAO,1993,19,NA,3,NA
CAO,1994,18,NA,1,NA
CAO,1994,19,NA,6,NA
CAO,1996,19,NA,3,NA
CAO,1998,19,NA,4,NA
CAO,2000,18,NA,4,NA
CAO,2001,18,NA,2,NA
CAO,2004,18,NA,1,NA
CAO,2005,18,NA,2,NA
CAO,2005,19,NA,1,NA
CAO,2008,18,NA,1,NA
CAO,2009,18,NA,1,NA
CAO,2013,18,NA,1,NA
CAO,2014,18,NA,12,NA
CAO,2014,19,NA,39,NA
CAO,2015,18,NA,35,NA
CAO,2015,19,NA,27,NA
CAO,2016,18,NA,62,NA
CAO,2016,19,NA,35,NA
CAO,2017,18,NA,69,NA
CAO,2017,19,NA,69,NA
CAO,2018,18,NA,74,NA
CAO,2018,19,NA,160,NA
CAO,2019,18,NA,64,NA
CAO,2019,19,NA,175,NA
CDI,1990,18,NA,1,NA
CDI,1990,19,NA,1,NA
CDI,1991,18,NA,1,NA
CDI,1993,18,NA,1,NA
CDI,1994,18,NA,1,NA
CDI,1995,18,NA,1,NA
CDI,1995,19,NA,1,NA
CDI,1996,18,NA,2,NA
CDI,1998,18,NA,1,NA
CDI,1999,18,NA,2,NA
CDI,2000,18,NA,4,NA
CDI,2000,19,NA,2,NA
CDI,2001,19,NA,1,NA
CDI,2002,18,NA,16,NA
CDI,2002,19,NA,33,NA
CDI,2003,18,NA,15,NA
CDI,2003,19,NA,24,NA
CDI,2004,18,NA,15,NA
CDI,2004,19,NA,13,NA
CDI,2005,18,NA,7,NA
CDI,2005,19,NA,14,NA
CDI,2006,18,NA,4,NA
CDI,2006,19,NA,3,NA
CDI,2007,18,NA,3,NA
CDI,2008,18,NA,4,NA
CDI,2009,18,NA,1,NA
CDI,2010,18,NA,17,NA
CDI,2010,19,NA,4,NA
CDI,2011,18,NA,141,NA
CDI,2011,19,NA,17,NA
CDI,2012,18,NA,4,NA
CDI,2012,19,NA,1,NA
CDI,2013,18,NA,2,NA
CDI,2016,18,NA,1,NA
CDI,2016,19,NA,1,NA
CEN,1991,18,NA,1,NA
CEN,1992,18,NA,1,NA
CEN,1993,18,NA,3,NA
CEN,1999,18,NA,1,NA
CEN,2000,18,NA,1,NA
CEN,2001,18,NA,14,NA
CEN,2001,19,NA,7,NA
CEN,2002,18,NA,5,NA
CEN,2002,19,NA,9,NA
CEN,2003,18,NA,4,NA
CEN,2003,19,NA,1,NA
CEN,2004,18,NA,3,NA
CEN,2005,18,NA,6,NA
CEN,2006,18,NA,35,NA
CEN,2006,19,NA,7,NA
CEN,2007,18,NA,18,NA
CEN,2007,19,NA,5,NA
CEN,2008,18,NA,5,NA
CEN,2009,18,NA,42,NA
CEN,2009,19,NA,19,NA
CEN,2010,18,NA,30,NA
CEN,2010,19,NA,13,NA
CEN,2011,18,NA,10,NA
CEN,2011,19,NA,13,NA
CEN,2012,18,NA,19,NA
CEN,2012,19,NA,12,NA
CEN,2013,18,NA,140,NA
CEN,2013,19,NA,46,NA
CEN,2014,18,NA,291,NA
CEN,2014,19,NA,141,NA
CEN,2015,18,NA,107,NA
CEN,2015,19,NA,37,NA
CEN,2016,18,NA,57,NA
CEN,2016,19,NA,13,NA
CEN,2017,18,NA,98,NA
CEN,2017,19,NA,111,NA
CEN,2018,18,NA,49,NA
CEN,2018,19,NA,28,NA
CEN,2019,18,NA,36,NA
CEN,2019,19,NA,22,NA
CHA,1989,19,NA,3,NA
CHA,1990,18,NA,4,NA
CHA,1990,19,NA,15,NA
CHA,1991,18,NA,2,NA
CHA,1991,19,NA,4,NA
CHA,1992,18,NA,11,NA
CHA,1992,19,NA,20,NA
CHA,1993,18,NA,10,NA
CHA,1993,19,NA,5,NA
CHA,1994,18,NA,11,NA
CHA,1994,19,NA,6,NA
CHA,1995,18,NA,16,NA
CHA,1995,19,NA,1,NA
CHA,1996,18,NA,3,NA
CHA,1997,18,NA,6,NA
CHA,1997,19,NA,2,NA
CHA,1998,18,NA,8,NA
CHA,1998,19,NA,1,NA
CHA,1999,18,NA,1,NA
CHA,1999,19,NA,11,NA
CHA,2000,18,NA,2,NA
CHA,2000,19,NA,12,NA
CHA,2001,18,NA,2,NA
CHA,2001,19,NA,4,NA
CHA,2002,18,NA,1,NA
CHA,2002,19,NA,8,NA
CHA,2003,19,NA,4,NA
CHA,2004,18,NA,7,NA
CHA,2004,19,NA,2,NA
CHA,2005,18,NA,7,NA
CHA,2005,19,NA,1,NA
CHA,2006,18,NA,36,NA
CHA,2006,19,NA,26,NA
CHA,2007,18,NA,4,NA
CHA,2007,19,NA,15,NA
CHA,2008,18,NA,3,NA
CHA,2008,19,NA,12,NA
CHA,2009,19,NA,12,NA
CHA,2010,19,NA,1,NA
CHA,2014,18,NA,1,NA
CHA,2014,19,NA,2,NA
CHA,2015,18,NA,14,NA
CHA,2015,19,NA,15,NA
CHA,2016,18,NA,3,NA
CHA,2016,19,NA,4,NA
CHA,2017,18,NA,1,NA
CHA,2017,19,NA,5,NA
CHA,2018,18,NA,1,NA
CHA,2018,19,NA,11,NA
CHA,2019,18,NA,9,NA
CHA,2019,19,NA,16,NA
CHE,2012,14,NA,NA,84
CHE,2013,14,NA,NA,103
CHE,2014,14,NA,NA,161
CHE,2015,14,NA,NA,202
CHE,2016,14,NA,NA,331
CHE,2017,14,NA,NA,277
CHE,2018,14,NA,NA,329
CHE,2019,14,NA,NA,297
CHE,2020,14,NA,NA,164
CHL,2012,14,NA,NA,133
CHL,2013,14,NA,NA,92
CHL,2014,14,NA,NA,105
CHL,2015,14,NA,NA,118
CHL,2016,14,NA,NA,99
CHL,2017,14,NA,NA,107
CHL,2018,14,NA,NA,117
CHL,2019,14,2660,NA,391
CHL,2019,18,74,NA,NA
CHL,2019,19,11,NA,NA
CHL,2020,14,NA,NA,223
CHN,1989,18,NA,3,NA
CHN,1990,19,NA,3,NA
CHN,1997,18,NA,2,NA
CHN,1999,19,NA,3,NA
CHN,2005,18,NA,2,NA
CHN,2007,19,NA,1,NA
CHN,2008,18,NA,11,NA
CHN,2008,19,NA,5,NA
CHN,2009,19,NA,5,NA
CHN,2012,14,NA,NA,2092
CHN,2013,14,NA,NA,979
CHN,2014,14,NA,NA,2263
CHN,2015,14,NA,NA,2219
CHN,2015,19,NA,1,NA
CHN,2016,14,NA,NA,2858
CHN,2017,14,NA,NA,2157
CHN,2017,19,NA,2,NA
CHN,2018,14,NA,NA,2075
CHN,2019,14,2512,NA,3148
CHN,2019,18,423,NA,NA
CHN,2019,19,2,NA,NA
CHN,2020,14,NA,NA,2305
CIV,1997,14,11,NA,NA
CIV,1997,18,2,NA,NA
CIV,1997,19,1,NA,NA
CIV,1998,14,8,NA,NA
CIV,1998,18,5,NA,NA
CIV,1998,19,1,NA,NA
CIV,1999,14,59,NA,NA
CIV,1999,18,4,NA,NA
CIV,1999,19,8,NA,NA
CIV,2000,14,64,NA,NA
CIV,2000,18,36,NA,NA
CIV,2000,19,32,NA,NA
CIV,2001,14,12,NA,NA
CIV,2001,18,7,NA,NA
CIV,2001,19,14,NA,NA
CIV,2002,14,12,NA,NA
CIV,2002,18,27,NA,NA
CIV,2002,19,92,NA,NA
CIV,2003,14,36,NA,NA
CIV,2003,18,49,NA,NA
CIV,2003,19,84,NA,NA
CIV,2004,14,44,NA,NA
CIV,2004,18,27,NA,NA
CIV,2004,19,30,NA,NA
CIV,2005,14,8,NA,NA
CIV,2005,18,19,NA,NA
CIV,2005,19,16,NA,NA
CIV,2006,14,13,NA,NA
CIV,2006,18,7,NA,NA
CIV,2006,19,8,NA,NA
CIV,2007,14,2,NA,NA
CIV,2007,18,1,NA,NA
CIV,2007,19,3,NA,NA
CIV,2008,14,8,NA,NA
CIV,2008,18,7,NA,NA
CIV,2008,19,7,NA,NA
CIV,2009,14,3,NA,NA
CIV,2009,18,1,NA,NA
CIV,2009,19,1,NA,NA
CIV,2010,14,81,NA,NA
CIV,2010,18,27,NA,NA
CIV,2010,19,15,NA,NA
CIV,2011,14,18,NA,NA
CIV,2011,18,106,NA,NA
CIV,2011,19,104,NA,NA
CIV,2012,14,6,NA,11
CIV,2012,18,30,NA,NA
CIV,2012,19,30,NA,NA
CIV,2013,14,42,NA,13
CIV,2013,18,21,NA,NA
CIV,2013,19,30,NA,NA
CIV,2014,14,62,NA,22
CIV,2014,18,15,NA,NA
CIV,2014,19,19,NA,NA
CIV,2015,14,62,NA,39
CIV,2015,18,3,NA,NA
CIV,2015,19,4,NA,NA
CIV,2016,14,49,NA,49
CIV,2016,18,4,NA,NA
CIV,2016,19,12,NA,NA
CIV,2017,14,78,NA,79
CIV,2017,18,7,NA,NA
CIV,2017,19,18,NA,NA
CIV,2018,14,45,NA,14
CIV,2018,18,12,NA,NA
CIV,2018,19,13,NA,NA
CIV,2019,14,190,NA,13
CIV,2019,18,18,NA,NA
CIV,2019,19,12,NA,NA
CIV,2020,14,NA,NA,32
CMR,1997,14,1,NA,NA
CMR,1997,18,2,NA,NA
CMR,1997,19,11,NA,NA
CMR,1998,14,1,NA,NA
CMR,1998,18,2,NA,NA
CMR,1998,19,3,NA,NA
CMR,1999,14,1,NA,NA
CMR,1999,19,1,NA,NA
CMR,2000,14,4,NA,NA
CMR,2000,18,4,NA,NA
CMR,2001,14,4,NA,NA
CMR,2001,18,1,NA,NA
CMR,2002,14,1,NA,NA
CMR,2002,18,1,NA,NA
CMR,2003,14,1,NA,NA
CMR,2003,18,2,NA,NA
CMR,2003,19,1,NA,NA
CMR,2004,14,11,NA,NA
CMR,2004,18,3,NA,NA
CMR,2005,14,2,NA,NA
CMR,2005,18,3,NA,NA
CMR,2005,19,13,NA,NA
CMR,2006,14,1,NA,NA
CMR,2006,18,2,NA,NA
CMR,2006,19,3,NA,NA
CMR,2007,14,3,NA,NA
CMR,2007,18,5,NA,NA
CMR,2007,19,12,NA,NA
CMR,2008,14,9,NA,NA
CMR,2008,18,4,NA,NA
CMR,2008,19,10,NA,NA
CMR,2009,14,3,NA,NA
CMR,2009,18,9,NA,NA
CMR,2009,19,5,NA,NA
CMR,2010,14,4,NA,NA
CMR,2010,18,7,NA,NA
CMR,2010,19,3,NA,NA
CMR,2011,14,2,NA,NA
CMR,2011,18,6,NA,NA
CMR,2011,19,4,NA,NA
CMR,2012,14,8,NA,6
CMR,2012,18,1,NA,NA
CMR,2012,19,2,NA,NA
CMR,2013,14,10,NA,23
CMR,2013,18,10,NA,NA
CMR,2013,19,13,NA,NA
CMR,2014,14,10,NA,15
CMR,2014,18,25,NA,NA
CMR,2014,19,76,NA,NA
CMR,2015,14,18,NA,35
CMR,2015,18,36,NA,NA
CMR,2015,19,68,NA,NA
CMR,2016,14,40,NA,76
CMR,2016,18,91,NA,NA
CMR,2016,19,142,NA,NA
CMR,2017,14,65,NA,97
CMR,2017,18,109,NA,NA
CMR,2017,19,181,NA,NA
CMR,2018,14,40,NA,100
CMR,2018,18,309,NA,NA
CMR,2018,19,281,NA,NA
CMR,2019,14,60,NA,86
CMR,2019,18,410,NA,NA
CMR,2019,19,241,NA,NA
CMR,2020,14,NA,NA,66
COD,1997,14,31,NA,NA
COD,1997,18,45,NA,NA
COD,1997,19,102,NA,NA
COD,1998,14,8,NA,NA
COD,1998,18,30,NA,NA
COD,1998,19,217,NA,NA
COD,1999,14,15,NA,NA
COD,1999,18,49,NA,NA
COD,1999,19,391,NA,NA
COD,2000,14,3,NA,NA
COD,2000,18,35,NA,NA
COD,2000,19,168,NA,NA
COD,2001,14,26,NA,NA
COD,2001,18,67,NA,NA
COD,2001,19,186,NA,NA
COD,2002,14,10,NA,NA
COD,2002,18,75,NA,NA
COD,2002,19,238,NA,NA
COD,2003,14,6,NA,NA
COD,2003,18,52,NA,NA
COD,2003,19,224,NA,NA
COD,2004,14,31,NA,NA
COD,2004,18,51,NA,NA
COD,2004,19,131,NA,NA
COD,2005,14,31,NA,NA
COD,2005,18,99,NA,NA
COD,2005,19,135,NA,NA
COD,2006,14,2,NA,NA
COD,2006,18,91,NA,NA
COD,2006,19,214,NA,NA
COD,2007,14,17,NA,NA
COD,2007,18,51,NA,NA
COD,2007,19,162,NA,NA
COD,2008,14,10,NA,NA
COD,2008,18,114,NA,NA
COD,2008,19,285,NA,NA
COD,2009,14,8,NA,NA
COD,2009,18,326,NA,NA
COD,2009,19,299,NA,NA
COD,2010,14,11,NA,NA
COD,2010,18,204,NA,NA
COD,2010,19,80,NA,NA
COD,2011,14,107,NA,NA
COD,2011,18,355,NA,NA
COD,2011,19,271,NA,NA
COD,2012,14,92,NA,24
COD,2012,18,379,NA,NA
COD,2012,19,370,NA,NA
COD,2013,14,70,NA,10
COD,2013,18,281,NA,NA
COD,2013,19,394,NA,NA
COD,2014,14,205,NA,17
COD,2014,18,350,NA,NA
COD,2014,19,377,NA,NA
COD,2015,14,219,NA,66
COD,2015,18,251,NA,NA
COD,2015,19,298,NA,NA
COD,2016,14,246,NA,163
COD,2016,18,265,NA,NA
COD,2016,19,343,NA,NA
COD,2017,14,233,NA,64
COD,2017,18,274,NA,NA
COD,2017,19,455,NA,NA
COD,2018,14,255,NA,117
COD,2018,18,703,NA,NA
COD,2018,19,662,NA,NA
COD,2019,14,724,NA,81
COD,2019,18,904,NA,NA
COD,2019,19,728,NA,NA
COD,2020,14,NA,NA,17
COG,1997,14,7,NA,NA
COG,1997,18,9,NA,NA
COG,1997,19,66,NA,NA
COG,1998,14,1,NA,NA
COG,1998,18,15,NA,NA
COG,1998,19,22,NA,NA
COG,1999,14,3,NA,NA
COG,1999,18,14,NA,NA
COG,1999,19,51,NA,NA
COG,2000,18,1,NA,NA
COG,2000,19,5,NA,NA
COG,2001,18,1,NA,NA
COG,2001,19,4,NA,NA
COG,2002,18,13,NA,NA
COG,2002,19,29,NA,NA
COG,2003,18,1,NA,NA
COG,2003,19,2,NA,NA
COG,2004,14,2,NA,NA
COG,2004,18,4,NA,NA
COG,2004,19,1,NA,NA
COG,2005,14,2,NA,NA
COG,2005,18,4,NA,NA
COG,2005,19,4,NA,NA
COG,2006,18,1,NA,NA
COG,2007,14,1,NA,NA
COG,2007,18,1,NA,NA
COG,2007,19,1,NA,NA
COG,2009,14,2,NA,NA
COG,2009,18,3,NA,NA
COG,2009,19,2,NA,NA
COG,2012,14,4,NA,28
COG,2012,18,1,NA,NA
COG,2013,14,1,NA,29
COG,2013,19,2,NA,NA
COG,2014,14,6,NA,11
COG,2014,18,8,NA,NA
COG,2014,19,1,NA,NA
COG,2015,14,24,NA,87
COG,2015,18,3,NA,NA
COG,2016,14,4,NA,211
COG,2016,18,6,NA,NA
COG,2016,19,21,NA,NA
COG,2017,14,9,NA,94
COG,2017,18,2,NA,NA
COG,2017,19,3,NA,NA
COG,2018,14,6,NA,145
COG,2018,18,6,NA,NA
COG,2019,14,14,NA,67
COG,2019,18,2,NA,NA
COG,2020,14,NA,NA,21
COK,2015,14,NA,NA,2
COK,2016,14,NA,NA,4
COK,2018,14,NA,NA,3
COK,2019,14,NA,NA,1
COL,1989,18,NA,16,NA
COL,1989,19,NA,37,NA
COL,1990,18,NA,25,NA
COL,1990,19,NA,75,NA
COL,1991,18,NA,32,NA
COL,1991,19,NA,96,NA
COL,1992,18,NA,13,NA
COL,1992,19,NA,90,NA
COL,1993,18,NA,11,NA
COL,1993,19,NA,36,NA
COL,1994,18,NA,11,NA
COL,1994,19,NA,59,NA
COL,1995,18,NA,19,NA
COL,1995,19,NA,58,NA
COL,1996,18,NA,41,NA
COL,1996,19,NA,109,NA
COL,1997,18,NA,50,NA
COL,1997,19,NA,131,NA
COL,1998,18,NA,49,NA
COL,1998,19,NA,96,NA
COL,1999,18,NA,98,NA
COL,1999,19,NA,108,NA
COL,2000,18,NA,119,NA
COL,2000,19,NA,219,NA
COL,2001,18,NA,123,NA
COL,2001,19,NA,223,NA
COL,2002,18,NA,149,NA
COL,2002,19,NA,350,NA
COL,2003,18,NA,75,NA
COL,2003,19,NA,168,NA
COL,2004,18,NA,56,NA
COL,2004,19,NA,604,NA
COL,2005,18,NA,29,NA
COL,2005,19,NA,507,NA
COL,2006,18,NA,16,NA
COL,2006,19,NA,103,NA
COL,2007,18,NA,14,NA
COL,2007,19,NA,86,NA
COL,2008,18,NA,12,NA
COL,2008,19,NA,64,NA
COL,2009,18,NA,10,NA
COL,2009,19,NA,73,NA
COL,2010,18,NA,7,NA
COL,2010,19,NA,81,NA
COL,2011,18,NA,10,NA
COL,2011,19,NA,50,NA
COL,2012,14,NA,NA,34
COL,2012,18,NA,6,NA
COL,2012,19,NA,31,NA
COL,2013,14,NA,NA,75
COL,2013,19,NA,22,NA
COL,2014,14,NA,NA,78
COL,2014,18,NA,7,NA
COL,2014,19,NA,40,NA
COL,2015,14,NA,NA,66
COL,2015,18,NA,4,NA
COL,2015,19,NA,28,NA
COL,2016,14,NA,NA,107
COL,2016,18,NA,2,NA
COL,2016,19,NA,14,NA
COL,2017,14,NA,NA,134
COL,2017,18,NA,4,NA
COL,2017,19,NA,9,NA
COL,2018,14,NA,NA,85
COL,2018,18,NA,4,NA
COL,2018,19,NA,53,NA
COL,2019,14,818,NA,310
COL,2019,18,442,1,NA
COL,2019,19,353,51,NA
COL,2020,14,NA,NA,104
COM,1989,19,NA,2,NA
COM,1997,19,NA,2,NA
COM,1998,19,NA,3,NA
COM,2013,14,NA,NA,1
COM,2015,14,NA,NA,2
COM,2016,14,NA,NA,1
COM,2017,14,NA,NA,1
COM,2018,14,NA,NA,6
COM,2019,14,NA,NA,4
COM,2020,14,NA,NA,2
CON,1992,18,NA,1,NA
CON,1993,18,NA,6,NA
CON,1993,19,NA,4,NA
CON,1994,18,NA,2,NA
CON,1994,19,NA,6,NA
CON,1995,19,NA,1,NA
CON,1996,18,NA,2,NA
CON,1997,18,NA,30,NA
CON,1997,19,NA,27,NA
CON,1998,18,NA,34,NA
CON,1998,19,NA,20,NA
CON,1999,18,NA,13,NA
CON,1999,19,NA,35,NA
CON,2001,19,NA,1,NA
CON,2002,18,NA,9,NA
CON,2002,19,NA,15,NA
CON,2003,18,NA,2,NA
CON,2003,19,NA,4,NA
CON,2005,18,NA,2,NA
CON,2005,19,NA,3,NA
CON,2007,19,NA,1,NA
CON,2008,19,NA,1,NA
CON,2011,19,NA,1,NA
CON,2012,19,NA,2,NA
CON,2015,19,NA,1,NA
CON,2016,19,NA,4,NA
CON,2017,19,NA,3,NA
CON,2019,18,NA,1,NA
CON,2019,19,NA,1,NA
CPV,2016,14,NA,NA,1
CPV,2017,14,NA,NA,3
CRI,2012,14,NA,NA,6
CRI,2013,14,NA,NA,17
CRI,2014,14,NA,NA,7
CRI,2015,14,NA,NA,24
CRI,2016,14,NA,NA,19
CRI,2017,14,NA,NA,22
CRI,2018,14,NA,NA,38
CRI,2019,14,256,NA,30
CRI,2019,18,9,NA,NA
CRI,2019,19,4,NA,NA
CRI,2020,14,NA,NA,11
CRO,1992,19,NA,33,NA
CRO,1993,18,NA,4,NA
CRO,1993,19,NA,51,NA
CRO,1995,18,NA,9,NA
CRO,1995,19,NA,60,NA
CUB,2012,14,NA,NA,151
CUB,2013,14,NA,NA,188
CUB,2014,14,NA,NA,194
CUB,2015,14,NA,NA,219
CUB,2016,14,NA,NA,314
CUB,2017,14,NA,NA,160
CUB,2018,14,NA,NA,125
CUB,2019,14,18,NA,149
CUB,2019,18,6,NA,NA
CUB,2020,14,NA,NA,68
CUW,2019,14,9,NA,NA
CXR,2014,14,NA,NA,7
CXR,2015,14,NA,NA,5
CXR,2019,14,NA,NA,1
CYM,2012,14,NA,NA,2
CYM,2015,14,NA,NA,2
CYM,2016,14,NA,NA,2
CYM,2017,14,NA,NA,5
CYM,2018,14,NA,NA,1
CYM,2019,14,1,NA,1
CYM,2020,14,NA,NA,1
CYP,2012,14,NA,NA,26
CYP,2013,14,NA,NA,78
CYP,2014,14,NA,NA,73
CYP,2015,14,NA,NA,52
CYP,2016,14,NA,NA,65
CYP,2017,14,NA,NA,51
CYP,2018,14,97,NA,59
CYP,2018,18,2,NA,NA
CYP,2018,19,1,NA,NA
CYP,2019,14,186,NA,43
CYP,2019,18,4,NA,NA
CYP,2019,19,2,NA,NA
CYP,2020,14,NA,NA,33
CZE,2012,14,NA,NA,88
CZE,2013,14,NA,NA,50
CZE,2014,14,NA,NA,104
CZE,2015,14,NA,NA,124
CZE,2016,14,NA,NA,117
CZE,2017,14,NA,NA,86
CZE,2018,14,NA,NA,131
CZE,2019,14,NA,NA,138
CZE,2020,14,NA,NA,56
DEU,2012,14,NA,NA,531
DEU,2013,14,NA,NA,436
DEU,2014,14,NA,NA,702
DEU,2015,14,NA,NA,1292
DEU,2016,14,NA,NA,1437
DEU,2017,14,NA,NA,1359
DEU,2018,14,NA,NA,1286
DEU,2019,14,NA,NA,1054
DEU,2020,14,NA,NA,846
DJI,1989,19,NA,1,NA
DJI,1990,19,NA,1,NA
DJI,1991,19,NA,7,NA
DJI,1992,19,NA,10,NA
DJI,1993,19,NA,8,NA
DJI,1994,19,NA,3,NA
